geometry,name,types,vicinity,latitude,longitude,distance,lifeline_number,lifeline_category
"{'location': {'lat': 39.9095883, 'lng': -104.9883891}, 'viewport': {'northeast': {'lat': 39.9107640302915, 'lng': -104.9871240697085}, 'southwest': {'lat': 39.9080660697085, 'lng': -104.9898220302915}}}",Northglenn Police Patrol Division,['police'],"11701 Community Center Drive, Northglenn",39.9095883,-104.9883891,18.9638,1,safety_security
"{'location': {'lat': 39.90959, 'lng': -104.988289}, 'viewport': {'northeast': {'lat': 39.91075478029149, 'lng': -104.9870386697085}, 'southwest': {'lat': 39.9080568197085, 'lng': -104.9897366302915}}}",City of Northglenn,"['city_hall', 'local_government_office']","11701 Community Center Drive, Northglenn",39.90959,-104.988289,18.9641,1,safety_security
"{'location': {'lat': 39.91141400000001, 'lng': -105.079278}, 'viewport': {'northeast': {'lat': 39.9127732802915, 'lng': -105.0773626197085}, 'southwest': {'lat': 39.9100753197085, 'lng': -105.0800605802915}}}",Philippine Honorary Consulate - Colorado & S Wyoming,['embassy'],"11811 Upham Street #6, Broomfield",39.91141400000001,-105.079278,20.6223,1,safety_security
"{'location': {'lat': 39.9124108, 'lng': -105.0420925}, 'viewport': {'northeast': {'lat': 39.91375898029149, 'lng': -105.0405202197085}, 'southwest': {'lat': 39.91106101970849, 'lng': -105.0432181802915}}}",Redemption City Church,"['church', 'place_of_worship']","11885 Bradburn Boulevard, Westminster",39.9124108,-105.0420925,19.7802,1,safety_security
"{'location': {'lat': 39.91817140000001, 'lng': -104.8672566}, 'viewport': {'northeast': {'lat': 39.91955033029149, 'lng': -104.8659912697085}, 'southwest': {'lat': 39.91685236970849, 'lng': -104.8686892302915}}}",United States Postal Service,"['post_office', 'finance', 'local_government_office']","12210 Brighton Road, Henderson",39.91817140000001,-104.8672566,22.5234,1,safety_security
"{'location': {'lat': 39.91998999999999, 'lng': -105.069015}, 'viewport': {'northeast': {'lat': 39.9212267802915, 'lng': -105.0676633697085}, 'southwest': {'lat': 39.9185288197085, 'lng': -105.0703613302915}}}",Broomfield City Hall,"['city_hall', 'local_government_office']","1 Descombes Drive, Broomfield",39.91998999999999,-105.069015,21.2177,1,safety_security
"{'location': {'lat': 39.920544, 'lng': -105.068171}, 'viewport': {'northeast': {'lat': 39.9218248302915, 'lng': -105.0668096197085}, 'southwest': {'lat': 39.9191268697085, 'lng': -105.0695075802915}}}",Broomfield Combined Courts,"['courthouse', 'local_government_office']","17 Descombes Drive, Broomfield",39.920544,-105.068171,21.2535,1,safety_security
"{'location': {'lat': 39.9205642, 'lng': -105.0683343}, 'viewport': {'northeast': {'lat': 39.92182598029149, 'lng': -105.0669313197085}, 'southwest': {'lat': 39.9191280197085, 'lng': -105.0696292802915}}}",Broomfield Police Department,"['police', 'local_government_office']","7 Descombes Drive, Broomfield",39.9205642,-105.0683343,21.26,1,safety_security
"{'location': {'lat': 39.9236082, 'lng': -104.8127221}, 'viewport': {'northeast': {'lat': 39.9246895302915, 'lng': -104.8116183697085}, 'southwest': {'lat': 39.9219915697085, 'lng': -104.8143163302915}}}",County Administrator,['local_government_office'],"4430 South Adams County Parkway, Brighton",39.9236082,-104.8127221,25.5251,1,safety_security
"{'location': {'lat': 39.92496659999999, 'lng': -105.4843201}, 'viewport': {'northeast': {'lat': 39.9263325802915, 'lng': -105.4829729197085}, 'southwest': {'lat': 39.9236346197085, 'lng': -105.4856708802915}}}",Shoshoni Yoga Retreat,"['hindu_temple', 'place_of_worship', 'health']","1400 Shoshoni Camp Road, Rollinsville",39.92496659999999,-105.4843201,47.0235,1,safety_security
"{'location': {'lat': 39.929873, 'lng': -105.075374}, 'viewport': {'northeast': {'lat': 39.9310930302915, 'lng': -105.0741231697085}, 'southwest': {'lat': 39.9283950697085, 'lng': -105.0768211302915}}}",Broomfield High School,"['secondary_school', 'school']","1 Eagle Way, Broomfield",39.929873,-105.075374,22.434,1,safety_security
"{'location': {'lat': 39.9441354, 'lng': -104.9259601}, 'viewport': {'northeast': {'lat': 39.9452670302915, 'lng': -104.9247475697085}, 'southwest': {'lat': 39.9425690697085, 'lng': -104.9274455302915}}}",Horizon High School,"['school', 'secondary_school']","5321 East 136th Avenue, Thornton",39.9441354,-104.9259601,23.4614,1,safety_security
"{'location': {'lat': 39.9469654, 'lng': -105.0565742}, 'viewport': {'northeast': {'lat': 39.94825623029151, 'lng': -105.0550284197085}, 'southwest': {'lat': 39.94555826970851, 'lng': -105.0577263802915}}}",Aspen Creek PK-8 School,"['primary_school', 'school']","5500 Aspen Creek Drive, Broomfield",39.9469654,-105.0565742,23.8085,1,safety_security
"{'location': {'lat': 39.9512286, 'lng': -105.143843}, 'viewport': {'northeast': {'lat': 39.9522921302915, 'lng': -105.1424993697085}, 'southwest': {'lat': 39.9495941697085, 'lng': -105.1451973302915}}}",Monarch K-8,"['primary_school', 'school']","263 Campus Drive, Louisville",39.9512286,-105.143843,27.0038,1,safety_security
"{'location': {'lat': 39.9693497, 'lng': -104.7607992}, 'viewport': {'northeast': {'lat': 39.97079918029149, 'lng': -104.7597764697085}, 'southwest': {'lat': 39.9681012197085, 'lng': -104.7624744302915}}}",Adams County Clerk of Courts,['courthouse'],"1100 Judicial Center Drive, Brighton",39.9693497,-104.7607992,32.2588,1,safety_security
"{'location': {'lat': 39.9724871, 'lng': -105.2463001}, 'viewport': {'northeast': {'lat': 39.9731872802915, 'lng': -105.2445447697085}, 'southwest': {'lat': 39.97048931970851, 'lng': -105.2472427302915}}}",Fairview High School,"['secondary_school', 'school']","1515 Greenbriar Boulevard, Boulder",39.9724871,-105.2463001,33.9547,1,safety_security
"{'location': {'lat': 39.973214, 'lng': -104.782349}, 'viewport': {'northeast': {'lat': 39.9745656802915, 'lng': -104.7808515697085}, 'southwest': {'lat': 39.9718677197085, 'lng': -104.7835495302915}}}",Brighton Police Department,['police'],"3401 East Bromley Lane, Brighton",39.973214,-104.782349,31.5279,1,safety_security
"{'location': {'lat': 39.97327980000001, 'lng': -104.7824294}, 'viewport': {'northeast': {'lat': 39.9745075802915, 'lng': -104.7812142697085}, 'southwest': {'lat': 39.9718096197085, 'lng': -104.7839122302915}}}",Brighton Municipal Court,"['courthouse', 'local_government_office']","3401 East Bromley Lane, Brighton",39.97327980000001,-104.7824294,31.5301,1,safety_security
"{'location': {'lat': 39.9775611, 'lng': -105.1325451}, 'viewport': {'northeast': {'lat': 39.9789121302915, 'lng': -105.1309900197085}, 'southwest': {'lat': 39.9762141697085, 'lng': -105.1336879802915}}}",Louisville City Hall,"['city_hall', 'local_government_office']","749 Main Street, Louisville",39.9775611,-105.1325451,29.1833,1,safety_security
"{'location': {'lat': 39.9787553, 'lng': -104.8171304}, 'viewport': {'northeast': {'lat': 39.9799814802915, 'lng': -104.8158848697085}, 'southwest': {'lat': 39.9772835197085, 'lng': -104.8185828302915}}}",Brighton City Hall,"['city_hall', 'local_government_office']","500 South 4th Avenue, Brighton",39.9787553,-104.8171304,30.4915,1,safety_security
"{'location': {'lat': 39.97887559999999, 'lng': -105.1323518}, 'viewport': {'northeast': {'lat': 39.9802252302915, 'lng': -105.1308876697085}, 'southwest': {'lat': 39.9775272697085, 'lng': -105.1335856302915}}}",Lafayette Louisville Downtown,"['city_hall', 'local_government_office']","901 Main Street, Louisville",39.97887559999999,-105.1323518,29.3095,1,safety_security
"{'location': {'lat': 39.9815876, 'lng': -105.2469769}, 'viewport': {'northeast': {'lat': 39.9830285302915, 'lng': -105.2454520197085}, 'southwest': {'lat': 39.9803305697085, 'lng': -105.2481499802915}}}",Adventure Rabbi,"['synagogue', 'place_of_worship']","825 South Broadway #10, Boulder",39.9815876,-105.2469769,34.771,1,safety_security
"{'location': {'lat': 39.9863388, 'lng': -104.8177958}, 'viewport': {'northeast': {'lat': 39.9876882302915, 'lng': -104.8166235197085}, 'southwest': {'lat': 39.9849902697085, 'lng': -104.8193214802915}}}",Historic Brighton City Hall,"['city_hall', 'local_government_office']","22 South 4th Avenue, Brighton",39.9863388,-104.8177958,31.2051,1,safety_security
"{'location': {'lat': 39.988843, 'lng': -105.0926594}, 'viewport': {'northeast': {'lat': 39.9899700302915, 'lng': -105.0913079197085}, 'southwest': {'lat': 39.9872720697085, 'lng': -105.0940058802915}}}",Flatirons Community Church,"['church', 'place_of_worship']","355 West South Boulder Road, Lafayette",39.988843,-105.0926594,29.1308,1,safety_security
"{'location': {'lat': 39.99085939999999, 'lng': -104.8151436}, 'viewport': {'northeast': {'lat': 39.99220828029149, 'lng': -104.8139420697085}, 'southwest': {'lat': 39.98951031970849, 'lng': -104.8166400302915}}}","Sanatan Mandir, Cultural & Community Center","['place_of_worship', 'hindu_temple']","218 North 6th Avenue, Brighton",39.99085939999999,-104.8151436,31.7554,1,safety_security
"{'location': {'lat': 39.9943091, 'lng': -105.0176361}, 'viewport': {'northeast': {'lat': 39.9954976802915, 'lng': -105.0163370197085}, 'southwest': {'lat': 39.9927997197085, 'lng': -105.0190349802915}}}",Prospect Ridge Academy,"['primary_school', 'secondary_school', 'school']","2555 Preble Creek Parkway, Broomfield",39.9943091,-105.0176361,28.4903,1,safety_security
"{'location': {'lat': 39.9998435, 'lng': -105.2441389}, 'viewport': {'northeast': {'lat': 40.0013136802915, 'lng': -105.2427903197085}, 'southwest': {'lat': 39.9986157197085, 'lng': -105.2454882802915}}}",Congregation Har Hashem,"['synagogue', 'place_of_worship']","3950 Baseline Road, Boulder",39.9998435,-105.2441389,36.2229,1,safety_security
"{'location': {'lat': 40.0005646, 'lng': -105.2260208}, 'viewport': {'northeast': {'lat': 40.0017129802915, 'lng': -105.2246718697085}, 'southwest': {'lat': 39.9990150197085, 'lng': -105.2273698302915}}}",Islamic Center of Boulder (Official),"['mosque', 'place_of_worship']","5495 Baseline Road, Boulder",40.0005646,-105.2260208,35.3836,1,safety_security
"{'location': {'lat': 40.00758099999999, 'lng': -105.2659417}, 'viewport': {'northeast': {'lat': 40.01781555, 'lng': -105.25149865}, 'southwest': {'lat': 39.99877534999999, 'lng': -105.28141525}}}",University of Colorado Boulder,['university'],Boulder,40.00758099999999,-105.2659417,38.0398,1,safety_security
"{'location': {'lat': 40.008717, 'lng': -105.270784}, 'viewport': {'northeast': {'lat': 40.0100709802915, 'lng': -105.26844135}, 'southwest': {'lat': 40.0073730197085, 'lng': -105.27224875}}}",Norlin Library,['library'],"1720 Pleasant Street, Boulder",40.008717,-105.270784,38.3959,1,safety_security
"{'location': {'lat': 40.0142329, 'lng': -105.2670571}, 'viewport': {'northeast': {'lat': 40.0154260802915, 'lng': -105.2660054697085}, 'southwest': {'lat': 40.0127281197085, 'lng': -105.2687034302915}}}",Naropa University,['university'],"2130 Arapahoe Avenue, Boulder",40.0142329,-105.2670571,38.6815,1,safety_security
"{'location': {'lat': 40.0144593, 'lng': -105.2887452}, 'viewport': {'northeast': {'lat': 40.01604433029149, 'lng': -105.2874793197085}, 'southwest': {'lat': 40.01334636970849, 'lng': -105.2901772802915}}}",Boulder Municipal Court,"['courthouse', 'local_government_office']","1777 6th Street, Boulder",40.0144593,-105.2887452,39.8605,1,safety_security
"{'location': {'lat': 40.0145833, 'lng': -105.2885835}, 'viewport': {'northeast': {'lat': 40.01612653029149, 'lng': -105.2872962697085}, 'southwest': {'lat': 40.01342856970849, 'lng': -105.2899942302915}}}",Boulder County Justice Center,"['courthouse', 'local_government_office']","1777 6th Street, Boulder",40.0145833,-105.2885835,39.8622,1,safety_security
"{'location': {'lat': 40.0227331, 'lng': -105.2236643}, 'viewport': {'northeast': {'lat': 40.02461578029149, 'lng': -105.2221944697085}, 'southwest': {'lat': 40.0219178197085, 'lng': -105.2248924302915}}}",Boulder County Sheriff's Office,"['police', 'local_government_office']","5600 Flatiron Parkway, Boulder",40.0227331,-105.2236643,37.3291,1,safety_security
"{'location': {'lat': 40.022788, 'lng': -105.2235946}, 'viewport': {'northeast': {'lat': 40.02419623029149, 'lng': -105.2221470697085}, 'southwest': {'lat': 40.02149826970849, 'lng': -105.2248450302915}}}",Sheriff Department-Detective Division,"['police', 'local_government_office']","5600 Flatiron Parkway, Boulder",40.022788,-105.2235946,37.3311,1,safety_security
"{'location': {'lat': 40.0333846, 'lng': -105.2723747}, 'viewport': {'northeast': {'lat': 40.0349970802915, 'lng': -105.2710539197085}, 'southwest': {'lat': 40.0322991197085, 'lng': -105.2737518802915}}}",Congregation Nevei Kodesh,"['synagogue', 'place_of_worship']","1925 Glenwood Drive, Boulder",40.0333846,-105.2723747,40.6553,1,safety_security
"{'location': {'lat': 40.06148859999999, 'lng': -105.1066309}, 'viewport': {'northeast': {'lat': 40.06309498029149, 'lng': -105.1052751697085}, 'southwest': {'lat': 40.06039701970849, 'lng': -105.1079731302915}}}",Dawson School,"['primary_school', 'secondary_school', 'school']","10455 Dawson Drive, Lafayette",40.06148859999999,-105.1066309,37.2236,1,safety_security
"{'location': {'lat': 40.06311519999999, 'lng': -105.2023426}, 'viewport': {'northeast': {'lat': 40.0641614802915, 'lng': -105.2015482697085}, 'southwest': {'lat': 40.0614635197085, 'lng': -105.2042462302915}}}",Boulder Country Day School,"['primary_school', 'secondary_school', 'school']","4820 Nautilus Court North, Boulder",40.06311519999999,-105.2023426,40.347,1,safety_security
"{'location': {'lat': 40.0878951, 'lng': -104.7738652}, 'viewport': {'northeast': {'lat': 40.08896163029149, 'lng': -104.7725239197085}, 'southwest': {'lat': 40.08626366970849, 'lng': -104.7752218802915}}}",Fort Lupton Fire Department,['fire_station'],"2999 9th Street, Fort Lupton",40.0878951,-104.7738652,42.9847,1,safety_security
"{'location': {'lat': 40.09875789999999, 'lng': -104.9372433}, 'viewport': {'northeast': {'lat': 40.10010448029149, 'lng': -104.9355768697085}, 'southwest': {'lat': 40.0974065197085, 'lng': -104.9382748302915}}}",Town of Frederick,"['city_hall', 'local_government_office']","401 Locust Street, Frederick",40.09875789999999,-104.9372433,40.276,1,safety_security
"{'location': {'lat': 40.16242380000001, 'lng': -105.1043062}, 'viewport': {'northeast': {'lat': 40.1639401802915, 'lng': -105.1028334697085}, 'southwest': {'lat': 40.16124221970851, 'lng': -105.1055314302915}}}",United States Postal Service,"['post_office', 'finance', 'local_government_office']","201 Coffman Street, Longmont",40.16242380000001,-105.1043062,48.103,1,safety_security
"{'location': {'lat': 39.3277746, 'lng': -105.094083}, 'viewport': {'northeast': {'lat': 39.32912358029149, 'lng': -105.0927340197085}, 'southwest': {'lat': 39.3264256197085, 'lng': -105.0954319802915}}}",Flat Rocks Campground,"['campground', 'lodging', 'park']","South Rampart Range Road, Sedalia",39.3277746,-105.094083,46.6621,2,food_water_shelter
"{'location': {'lat': 39.3548577, 'lng': -105.0726843}, 'viewport': {'northeast': {'lat': 39.35889945, 'lng': -105.0709433197085}, 'southwest': {'lat': 39.35351044999999, 'lng': -105.0736412802915}}}",Rampart Range,"['campground', 'lodging', 'park']","South Rampart Range Road, Sedalia",39.3548577,-105.0726843,43.369,2,food_water_shelter
"{'location': {'lat': 39.3728621, 'lng': -105.1101813}, 'viewport': {'northeast': {'lat': 39.3746055802915, 'lng': -105.1083469697085}, 'southwest': {'lat': 39.3719076197085, 'lng': -105.1110449302915}}}",NYR-Nationwide Youth Roundup,"['campground', 'lodging', 'park']","498 Pine Creek Road, Sedalia",39.3728621,-105.1101813,42.0625,2,food_water_shelter
"{'location': {'lat': 39.3801084, 'lng': -105.0990883}, 'viewport': {'northeast': {'lat': 39.38147368029149, 'lng': -105.0977120197085}, 'southwest': {'lat': 39.37877571970849, 'lng': -105.1004099802915}}}",Indian Creek Campground,"['campground', 'lodging', 'park']","2499 Pine Creek Road, Sedalia",39.3801084,-105.0990883,41.0537,2,food_water_shelter
"{'location': {'lat': 39.4701914, 'lng': -104.8827195}, 'viewport': {'northeast': {'lat': 39.47148348029149, 'lng': -104.8814891197085}, 'southwest': {'lat': 39.46878551970849, 'lng': -104.8841870802915}}}",Walgreens,"['drugstore', 'convenience_store', 'food', 'health', 'clothing_store', 'store']","7370 Lagae Road, Castle Rock",39.4701914,-104.8827195,31.3371,2,food_water_shelter
"{'location': {'lat': 39.50069439999999, 'lng': -104.8111072}, 'viewport': {'northeast': {'lat': 39.5018749302915, 'lng': -104.8092207697085}, 'southwest': {'lat': 39.4991769697085, 'lng': -104.8119187302915}}}",EchoPark Stadium,['stadium'],"11901 Newlin Gulch Boulevard, Parker",39.50069439999999,-104.8111072,30.6767,2,food_water_shelter
"{'location': {'lat': 39.506826, 'lng': -105.2982302}, 'viewport': {'northeast': {'lat': 39.5080958302915, 'lng': -105.2967702697085}, 'southwest': {'lat': 39.5053978697085, 'lng': -105.2994682302915}}}",Beaver Ranch Campgrounds,"['campground', 'lodging', 'park']","11369 South Foxton Road, Conifer",39.506826,-105.2982302,36.9681,2,food_water_shelter
"{'location': {'lat': 39.537051, 'lng': -104.844732}, 'viewport': {'northeast': {'lat': 39.5383994802915, 'lng': -104.8434315197085}, 'southwest': {'lat': 39.5357015197085, 'lng': -104.8461294802915}}}",Parry's Sliceria & Taps,"['meal_delivery', 'restaurant', 'food']","12501 Lincoln Avenue, Englewood",39.537051,-104.844732,25.7325,2,food_water_shelter
