geometry,name,plus_code,types,vicinity,latitude,longitude,distance,lifeline_number,lifeline_category
"{'location': {'lat': 39.7431729, 'lng': -105.0062626}, 'viewport': {'northeast': {'lat': 39.75103525, 'lng': -104.9977831}, 'southwest': {'lat': 39.73718225, 'lng': -105.0130139}}}",MSU Denver,"{'compound_code': 'PXVV+7F Denver, Colorado, United States', 'global_code': '85FPPXVV+7F'}","['university', 'point_of_interest', 'establishment']","890 Auraria Parkway, Denver",39.7431729,-105.0062626,1.4389,1,safety_security
"{'location': {'lat': 39.743355, 'lng': -105.002931}, 'viewport': {'northeast': {'lat': 39.7447039802915, 'lng': -105.0015820197085}, 'southwest': {'lat': 39.7420060197085, 'lng': -105.0042799802915}}}",Auraria Library,"{'compound_code': 'PXVW+8R Denver, Colorado, United States', 'global_code': '85FPPXVW+8R'}","['library', 'point_of_interest', 'establishment']","1100 Lawrence Street, Denver",39.743355,-105.002931,1.1782,1,safety_security
"{'location': {'lat': 39.74354889999999, 'lng': -105.0699741}, 'viewport': {'northeast': {'lat': 39.7449875802915, 'lng': -105.0685921197085}, 'southwest': {'lat': 39.7422896197085, 'lng': -105.0712900802915}}}",Rocky Mountain College of Art + Design,"{'compound_code': 'PWVJ+C2 Lakewood, Colorado, United States', 'global_code': '85FPPWVJ+C2'}","['university', 'art_gallery', 'school', 'point_of_interest', 'establishment']","1600 Pierce Street, Lakewood",39.74354889999999,-105.0699741,6.8408,1,safety_security
"{'location': {'lat': 39.74358799999999, 'lng': -104.9869284}, 'viewport': {'northeast': {'lat': 39.7449449802915, 'lng': -104.9858205197085}, 'southwest': {'lat': 39.7422470197085, 'lng': -104.9885184802915}}}",Consulate General of Hungary,"{'compound_code': 'P2V7+C6 Denver, Colorado, United States', 'global_code': '85FQP2V7+C6'}","['embassy', 'point_of_interest', 'establishment']","1700 Broadway # 3100, Denver",39.74358799999999,-104.9869284,0.5618,1,safety_security
"{'location': {'lat': 39.7436294, 'lng': -104.9851745}, 'viewport': {'northeast': {'lat': 39.7449783802915, 'lng': -104.9836660697085}, 'southwest': {'lat': 39.7422804197085, 'lng': -104.9863640302915}}}",Consulate of Norway,"{'compound_code': 'P2V7+FW Denver, Colorado, United States', 'global_code': '85FQP2V7+FW'}","['embassy', 'point_of_interest', 'establishment']","1700 Lincoln Street #4100, Denver",39.743629399999996,-104.98517450000001,0.6542,1,safety_security
"{'location': {'lat': 39.7455916, 'lng': -104.9857118}, 'viewport': {'northeast': {'lat': 39.7469392302915, 'lng': -104.9845667197085}, 'southwest': {'lat': 39.7442412697085, 'lng': -104.9872646802915}}}",Emily Griffith High School,"{'compound_code': 'P2W7+6P Denver, Colorado, United States', 'global_code': '85FQP2W7+6P'}","['secondary_school', 'school', 'point_of_interest', 'establishment']","1860 Lincoln Street 3rd floor, Denver",39.745591600000004,-104.9857118,0.8072,1,safety_security
"{'location': {'lat': 39.74565599999999, 'lng': -104.9053429}, 'viewport': {'northeast': {'lat': 39.74929194999999, 'lng': -104.9017676}, 'southwest': {'lat': 39.74201895000002, 'lng': -104.908676}}}",Johnson & Wales University Denver Campus,"{'compound_code': 'P3WV+7V Denver, Colorado, United States', 'global_code': '85FQP3WV+7V'}","['university', 'point_of_interest', 'establishment']","7150 Montview Boulevard, Denver",39.74565599999999,-104.9053429,7.3027,1,safety_security
"{'location': {'lat': 39.7457922, 'lng': -104.8167486}, 'viewport': {'northeast': {'lat': 39.7471409802915, 'lng': -104.8155601697085}, 'southwest': {'lat': 39.7444430197085, 'lng': -104.8182581302915}}}",AL MUSTAFA CENTER,"{'compound_code': 'P5WM+88 Aurora, Colorado, United States', 'global_code': '85FQP5WM+88'}","['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","1880 Eagle Street, Aurora",39.745792200000004,-104.8167486,14.8688,1,safety_security
"{'location': {'lat': 39.7463596, 'lng': -105.002342}, 'viewport': {'northeast': {'lat': 39.7475856802915, 'lng': -105.0011167697085}, 'southwest': {'lat': 39.7448877197085, 'lng': -105.0038147302915}}}",University of Colorado Denver,"{'compound_code': 'PXWX+G3 Denver, Colorado, United States', 'global_code': '85FPPXWX+G3'}","['university', 'point_of_interest', 'establishment']","1201 Larimer Street, Denver",39.746359600000005,-105.002342,1.3038,1,safety_security
"{'location': {'lat': 39.74657819999999, 'lng': -104.9899876}, 'viewport': {'northeast': {'lat': 39.7476203302915, 'lng': -104.9890200197085}, 'southwest': {'lat': 39.7449223697085, 'lng': -104.9917179802915}}}",US Inspector General,"{'compound_code': 'P2W6+J2 Denver, Colorado, United States', 'global_code': '85FQP2W6+J2'}","['courthouse', 'point_of_interest', 'establishment']","633 17th Street #700, Denver",39.74657819999999,-104.98998759999999,0.8176,1,safety_security
"{'location': {'lat': 39.7467365, 'lng': -104.9992867}, 'viewport': {'northeast': {'lat': 39.7482247802915, 'lng': -104.9980310697085}, 'southwest': {'lat': 39.7455268197085, 'lng': -105.0007290302915}}}",CU Denver College of Architecture & Planning,"{'compound_code': 'P2W2+M7 Denver, Colorado, United States', 'global_code': '85FQP2W2+M7'}","['university', 'point_of_interest', 'establishment']","1250 14th Street, Denver",39.7467365,-104.99928670000001,1.1381,1,safety_security
"{'location': {'lat': 39.7470415, 'lng': -105.1132838}, 'viewport': {'northeast': {'lat': 39.7482232802915, 'lng': -105.1124339697085}, 'southwest': {'lat': 39.74552531970851, 'lng': -105.1151319302915}}}",Lakewood Library - Jefferson County Public Library,"{'compound_code': 'PVWP+RM Lakewood, Colorado, United States', 'global_code': '85FPPVWP+RM'}","['library', 'point_of_interest', 'establishment']","10200 West 20th Avenue, Lakewood",39.747041499999995,-105.1132838,10.5666,1,safety_security
"{'location': {'lat': 39.7471139, 'lng': -104.9904855}, 'viewport': {'northeast': {'lat': 39.7481289802915, 'lng': -104.9895875697085}, 'southwest': {'lat': 39.7454310197085, 'lng': -104.9922855302915}}}",Ncsc,"{'compound_code': 'P2W5+RR Denver, Colorado, United States', 'global_code': '85FQP2W5+RR'}","['courthouse', 'local_government_office', 'point_of_interest', 'establishment']","707 17th Street # 2900, Denver",39.747113899999995,-104.99048549999999,0.8772,1,safety_security
"{'location': {'lat': 39.7479737, 'lng': -104.92638}, 'viewport': {'northeast': {'lat': 39.7494287302915, 'lng': -104.9249063697085}, 'southwest': {'lat': 39.7467307697085, 'lng': -104.9276043302915}}}",Temple Micah Denver,"{'compound_code': 'P3XF+5C Denver, Colorado, United States', 'global_code': '85FQP3XF+5C'}","['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']","5209 Montview Boulevard, Denver",39.7479737,-104.92638000000001,5.5528,1,safety_security
"{'location': {'lat': 39.7480639, 'lng': -104.987875}, 'viewport': {'northeast': {'lat': 39.74952938029151, 'lng': -104.9866823197085}, 'southwest': {'lat': 39.74683141970851, 'lng': -104.9893802802915}}}",Holy Ghost Church,"{'compound_code': 'P2X6+6V Denver, Colorado, United States', 'global_code': '85FQP2X6+6V'}","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']","1900 California Street, Denver",39.7480639,-104.987875,1.0035,1,safety_security
"{'location': {'lat': 39.7480878, 'lng': -104.9055588}, 'viewport': {'northeast': {'lat': 39.7491163802915, 'lng': -104.9036225197085}, 'southwest': {'lat': 39.7464184197085, 'lng': -104.9063204802915}}}",Denver School Of The Arts,"{'compound_code': 'P3XV+6Q Denver, Colorado, United States', 'global_code': '85FQP3XV+6Q'}","['school', 'point_of_interest', 'establishment']","7111 Montview Boulevard, Denver",39.74808779999999,-104.9055588,7.3157,1,safety_security
"{'location': {'lat': 39.7491125, 'lng': -104.9962861}, 'viewport': {'northeast': {'lat': 39.7507332302915, 'lng': -104.9945836697085}, 'southwest': {'lat': 39.7480352697085, 'lng': -104.9972816302915}}}",Irish Consulate,"{'compound_code': 'P2X3+JF Denver, Colorado, United States', 'global_code': '85FQP2X3+JF'}","['embassy', 'point_of_interest', 'establishment']","1200 17th Street, Denver",39.7491125,-104.9962861,1.2147,1,safety_security
"{'location': {'lat': 39.7497704, 'lng': -104.9818993}, 'viewport': {'northeast': {'lat': 39.75091843029149, 'lng': -104.9803785697085}, 'southwest': {'lat': 39.74822046970849, 'lng': -104.9830765302915}}}",Polaris at Ebert,"{'compound_code': 'P2X9+W6 Denver, Colorado, United States', 'global_code': '85FQP2X9+W6'}","['primary_school', 'school', 'point_of_interest', 'establishment']","410 Park Avenue West, Denver",39.749770399999996,-104.9818993,1.3734,1,safety_security
"{'location': {'lat': 39.7498874, 'lng': -104.9982906}, 'viewport': {'northeast': {'lat': 39.75121268029149, 'lng': -104.9969146697085}, 'southwest': {'lat': 39.7485147197085, 'lng': -104.9996126302915}}}",MARKET STATION,"{'compound_code': 'P2X2+XM Denver, Colorado, United States', 'global_code': '85FQP2X2+XM'}","['city_hall', 'local_government_office', 'point_of_interest', 'establishment']","16th and, Market Street, Denver",39.7498874,-104.99829059999999,1.3709,1,safety_security
"{'location': {'lat': 39.7501535, 'lng': -105.2137785}, 'viewport': {'northeast': {'lat': 39.7513850302915, 'lng': -105.2123843197085}, 'southwest': {'lat': 39.7486870697085, 'lng': -105.2150822802915}}}",Islamic Center of Golden,"{'compound_code': 'QQ2P+3F Golden, Colorado, United States', 'global_code': '85FPQQ2P+3F'}","['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","1940 Ford Street, Golden",39.750153499999996,-105.21377849999999,19.1707,1,safety_security
"{'location': {'lat': 39.7510566, 'lng': -104.9892274}, 'viewport': {'northeast': {'lat': 39.75238993029149, 'lng': -104.9881820197085}, 'southwest': {'lat': 39.7496919697085, 'lng': -104.9908799802915}}}",United States Postal Service,"{'compound_code': 'Q226+C8 Denver, Colorado, United States', 'global_code': '85FQQ226+C8'}","['post_office', 'finance', 'local_government_office', 'point_of_interest', 'establishment']","951 20th Street, Denver",39.7510566,-104.9892274,1.3188,1,safety_security
"{'location': {'lat': 39.7514238, 'lng': -105.0020802}, 'viewport': {'northeast': {'lat': 39.75266138029149, 'lng': -105.0005820197085}, 'southwest': {'lat': 39.7499634197085, 'lng': -105.0032799802915}}}",Honorary Consul of Hungary,"{'compound_code': 'QX2X+H5 Denver, Colorado, United States', 'global_code': '85FPQX2X+H5'}","['embassy', 'point_of_interest', 'establishment']","80202, 1515 Wynkoop Street, Denver",39.7514238,-105.00208020000001,1.6929,1,safety_security
"{'location': {'lat': 39.7537767, 'lng': -104.9876373}, 'viewport': {'northeast': {'lat': 39.7551254802915, 'lng': -104.9863138697085}, 'southwest': {'lat': 39.7524275197085, 'lng': -104.9890118302915}}}",larimore square,"{'compound_code': 'Q236+GW Denver, Colorado, United States', 'global_code': '85FQQ236+GW'}","['city_hall', 'local_government_office', 'point_of_interest', 'establishment']","Unnamed Road, Denver",39.7537767,-104.98763729999999,1.6340000000000001,1,safety_security
"{'location': {'lat': 39.755252, 'lng': -104.9744483}, 'viewport': {'northeast': {'lat': 39.7565166302915, 'lng': -104.9730638197085}, 'southwest': {'lat': 39.7538186697085, 'lng': -104.9757617802915}}}",Denver Motor Vehicle,"{'compound_code': 'Q24G+46 Denver, Colorado, United States', 'global_code': '85FQQ24G+46'}","['local_government_office', 'point_of_interest', 'establishment']","2855 Tremont Place, Denver",39.755252,-104.9744483,2.2379,1,safety_security
"{'location': {'lat': 39.7559528, 'lng': -105.2255263}, 'viewport': {'northeast': {'lat': 39.7571633802915, 'lng': -105.2241564197085}, 'southwest': {'lat': 39.7544654197085, 'lng': -105.2268543802915}}}",Golden Library - Jefferson County Public Library,"{'compound_code': 'QQ4F+9Q Golden, Colorado, United States', 'global_code': '85FPQQ4F+9Q'}","['library', 'point_of_interest', 'establishment']","1019 10th Street, Golden",39.755952799999996,-105.2255263,20.2226,1,safety_security
"{'location': {'lat': 39.7568556, 'lng': -105.2239421}, 'viewport': {'northeast': {'lat': 39.7582586302915, 'lng': -105.2224864697085}, 'southwest': {'lat': 39.75556066970851, 'lng': -105.2251844302915}}}",Golden Fire Department Station 1,"{'compound_code': 'QQ4G+PC Golden, Colorado, United States', 'global_code': '85FPQQ4G+PC'}","['fire_station', 'point_of_interest', 'establishment']","911 10th Street, Golden",39.7568556,-105.22394209999999,20.097,1,safety_security
"{'location': {'lat': 39.75720959999999, 'lng': -105.0805253}, 'viewport': {'northeast': {'lat': 39.75869633029149, 'lng': -105.0790803697085}, 'southwest': {'lat': 39.75599836970849, 'lng': -105.0817783302915}}}",City of Wheat Ridge City Hall,"{'compound_code': 'QW49+VQ Wheat Ridge, Colorado, United States', 'global_code': '85FPQW49+VQ'}","['city_hall', 'local_government_office', 'point_of_interest', 'establishment']","7500 West 29th Avenue, Wheat Ridge",39.75720959999999,-105.0805253,7.9812,1,safety_security
"{'location': {'lat': 39.7583316, 'lng': -105.2230004}, 'viewport': {'northeast': {'lat': 39.7594849302915, 'lng': -105.2214630697085}, 'southwest': {'lat': 39.7567869697085, 'lng': -105.2241610302915}}}",American Alpine Club,"{'compound_code': 'QQ5G+8Q Golden, Colorado, United States', 'global_code': '85FPQQ5G+8Q'}","['library', 'point_of_interest', 'establishment']","710 10th Street #100, Golden",39.7583316,-105.22300039999999,20.0334,1,safety_security
"{'location': {'lat': 39.75926140000001, 'lng': -104.9729655}, 'viewport': {'northeast': {'lat': 39.7605699302915, 'lng': -104.9716189197085}, 'southwest': {'lat': 39.7578719697085, 'lng': -104.9743168802915}}}",Masjid Shuhada (Downtown Denver Islamic Center),"{'compound_code': 'Q25G+PR Denver, Colorado, United States', 'global_code': '85FQQ25G+PR'}","['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","2952 North Downing Street, Denver",39.75926140000001,-104.9729655,2.6754,1,safety_security
"{'location': {'lat': 39.7620044, 'lng': -104.8464639}, 'viewport': {'northeast': {'lat': 39.7634423302915, 'lng': -104.8451555197085}, 'southwest': {'lat': 39.7607443697085, 'lng': -104.8478534802915}}}",Aurora Fire Station 3,"{'compound_code': 'Q563+RC Aurora, Colorado, United States', 'global_code': '85FQQ563+RC'}","['fire_station', 'point_of_interest', 'establishment']","3172 Peoria Street, Aurora",39.7620044,-104.8464639,12.5642,1,safety_security
"{'location': {'lat': 39.7646436, 'lng': -104.9390755}, 'viewport': {'northeast': {'lat': 39.7660826802915, 'lng': -104.9377267197085}, 'southwest': {'lat': 39.7633847197085, 'lng': -104.9404246802915}}}",Northeast Denver Islamic Center,"{'compound_code': 'Q376+V9 Denver, Colorado, United States', 'global_code': '85FQQ376+V9'}","['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","3400 Albion Street, Denver",39.7646436,-104.93907549999999,5.2136,1,safety_security
"{'location': {'lat': 39.7663443, 'lng': -105.0529369}, 'viewport': {'northeast': {'lat': 39.7676929802915, 'lng': -105.0515016697085}, 'southwest': {'lat': 39.76499501970851, 'lng': -105.0541996302915}}}",Mile High Islamic Center - Bosnian Educational and Cultural Center of Colorado,"{'compound_code': 'QW8W+GR Denver, Colorado, United States', 'global_code': '85FPQW8W+GR'}","['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","3536 Sheridan Boulevard, Denver",39.7663443,-105.05293689999999,6.1552,1,safety_security
"{'location': {'lat': 39.7663493, 'lng': -105.0529526}, 'viewport': {'northeast': {'lat': 39.7676979302915, 'lng': -105.0515094697085}, 'southwest': {'lat': 39.7649999697085, 'lng': -105.0542074302915}}}",Mile High Islamic Center,"{'compound_code': 'QW8W+GR Denver, Colorado, United States', 'global_code': '85FPQW8W+GR'}","['mosque', 'place_of_worship', 'point_of_interest', 'establishment']","3550 Sheridan Boulevard, Denver",39.766349299999995,-105.05295259999998,6.1567,1,safety_security
"{'location': {'lat': 39.7709978, 'lng': -105.0776157}, 'viewport': {'northeast': {'lat': 39.7723469302915, 'lng': -105.0764205697085}, 'southwest': {'lat': 39.7696489697085, 'lng': -105.0791185302915}}}",West Metro Fire Rescue,"{'compound_code': 'QWCC+9X Wheat Ridge, Colorado, United States', 'global_code': '85FPQWCC+9X'}","['fire_station', 'point_of_interest', 'establishment']","3880 Upham Street, Wheat Ridge",39.770997799999996,-105.07761570000001,8.2704,1,safety_security
"{'location': {'lat': 39.7798085, 'lng': -105.0075019}, 'viewport': {'northeast': {'lat': 39.7812717802915, 'lng': -105.0061520697085}, 'southwest': {'lat': 39.77857381970851, 'lng': -105.0088500302915}}}",United States Postal Service,"{'compound_code': 'QXHR+WX Denver, Colorado, United States', 'global_code': '85FPQXHR+WX'}","['post_office', 'finance', 'point_of_interest', 'establishment']","1766 West 46th Avenue, Denver",39.7798085,-105.00750190000001,4.7516,1,safety_security
