geometry,name,plus_code,types,vicinity,latitude,longitude,lifeline_number,lifeline_category
"{'location': {'lat': 39.7254806, 'lng': -104.9789739}, 'viewport': {'northeast': {'lat': 39.7269036802915, 'lng': -104.9776248197085}, 'southwest': {'lat': 39.7242057197085, 'lng': -104.9803227802915}}}",Pablo's Coffee - 6th Avenue,"{'compound_code': 'P2GC+5C Denver, Colorado, United States', 'global_code': '85FQP2GC+5C'}","['cafe', 'food', 'point_of_interest', 'store', 'establishment']","3806, 630 East 6th Avenue, Denver",39.725480600000004,-104.9789739,1,safety_security
"{'location': {'lat': 39.72554969999999, 'lng': -104.9946453}, 'viewport': {'northeast': {'lat': 39.72696638029149, 'lng': -104.9932663197085}, 'southwest': {'lat': 39.72426841970849, 'lng': -104.9959642802915}}}",Denver Center For International Studies,"{'compound_code': 'P2G4+64 Denver, Colorado, United States', 'global_code': '85FQP2G4+64'}","['school', 'secondary_school', 'point_of_interest', 'establishment']","574 West 6th Avenue, Denver",39.72554969999999,-104.9946453,1,safety_security
"{'location': {'lat': 39.7260392, 'lng': -104.9832743}, 'viewport': {'northeast': {'lat': 39.7273886802915, 'lng': -104.9821060197085}, 'southwest': {'lat': 39.7246907197085, 'lng': -104.9848039802915}}}",Church Pension Group,"{'compound_code': 'P2G8+CM Denver, Colorado, United States', 'global_code': '85FQP2G8+CM'}","['church', 'place_of_worship', 'point_of_interest', 'establishment']","600 Grant Street, Denver",39.7260392,-104.9832743,1,safety_security
"{'location': {'lat': 39.7260526, 'lng': -104.9832282}, 'viewport': {'northeast': {'lat': 39.7274021302915, 'lng': -104.9820829697085}, 'southwest': {'lat': 39.7247041697085, 'lng': -104.9847809302915}}}",Honorary Consulate of France,"{'compound_code': 'P2G8+CP Denver, Colorado, United States', 'global_code': '85FQP2G8+CP'}","['embassy', 'point_of_interest', 'establishment']","600 Grant Street #620, Denver",39.7260526,-104.98322820000001,1,safety_security
"{'location': {'lat': 39.7261575, 'lng': -105.1071389}, 'viewport': {'northeast': {'lat': 39.7276782802915, 'lng': -105.1057855197085}, 'southwest': {'lat': 39.7249803197085, 'lng': -105.1084834802915}}}",CBI,"{'compound_code': 'PVGV+F4 Lakewood, Colorado, United States', 'global_code': '85FPPVGV+F4'}","['police', 'local_government_office', 'point_of_interest', 'establishment']","690 Kipling Street #3000, Lakewood",39.7261575,-105.1071389,1,safety_security
"{'location': {'lat': 39.72630749999999, 'lng': -105.1169869}, 'viewport': {'northeast': {'lat': 39.7277331802915, 'lng': -105.1158513697085}, 'southwest': {'lat': 39.7250352197085, 'lng': -105.1185493302915}}}",Automotive Avenues,"{'compound_code': 'PVGM+G6 Lakewood, Colorado, United States', 'global_code': '85FPPVGM+G6'}","['car_dealer', 'car_repair', 'point_of_interest', 'store', 'establishment']","10701 West 6th Avenue, Lakewood",39.72630749999999,-105.1169869,1,safety_security
"{'location': {'lat': 39.7268978, 'lng': -105.1075074}, 'viewport': {'northeast': {'lat': 39.7281275802915, 'lng': -105.1063827697085}, 'southwest': {'lat': 39.7254296197085, 'lng': -105.1090807302915}}}",Criminal Justice Division,"{'compound_code': 'PVGR+QX Lakewood, Colorado, United States', 'global_code': '85FPPVGR+QX'}","['police', 'point_of_interest', 'establishment']","700 Kipling Street # 1000, Lakewood",39.726897799999996,-105.1075074,1,safety_security
"{'location': {'lat': 39.727076, 'lng': -104.998919}, 'viewport': {'northeast': {'lat': 39.7284258302915, 'lng': -104.9974079697085}, 'southwest': {'lat': 39.7257278697085, 'lng': -105.0001059302915}}}",Denver Public Library: Byers Branch Library,"{'compound_code': 'P2G2+RC Denver, Colorado, United States', 'global_code': '85FQP2G2+RC'}","['library', 'point_of_interest', 'establishment']","675 Santa Fe Drive, Denver",39.727076000000004,-104.998919,1,safety_security
"{'location': {'lat': 39.7271198, 'lng': -104.8785996}, 'viewport': {'northeast': {'lat': 39.72852213029149, 'lng': -104.8774848697085}, 'southwest': {'lat': 39.7258241697085, 'lng': -104.8801828302915}}}",Community College of Aurora - Lowry Campus,"{'compound_code': 'P4GC+RH Denver, Colorado, United States', 'global_code': '85FQP4GC+RH'}","['university', 'point_of_interest', 'establishment']","710 Alton Way, Denver",39.7271198,-104.8785996,1,safety_security
"{'location': {'lat': 39.7273858, 'lng': -105.1088601}, 'viewport': {'northeast': {'lat': 39.7288471802915, 'lng': -105.1075003197085}, 'southwest': {'lat': 39.7261492197085, 'lng': -105.1101982802915}}}",Colorado Department-Public Safety,"{'compound_code': 'PVGR+XF Lakewood, Colorado, United States', 'global_code': '85FPPVGR+XF'}","['fire_station', 'local_government_office', 'point_of_interest', 'establishment']","710 Kipling Street # 200, Lakewood",39.72738579999999,-105.1088601,1,safety_security
"{'location': {'lat': 39.7275378, 'lng': -105.0333819}, 'viewport': {'northeast': {'lat': 39.7288868802915, 'lng': -105.0322061697085}, 'southwest': {'lat': 39.7261889197085, 'lng': -105.0349041302915}}}",Church of the Advent,"{'compound_code': 'PXH8+2J Denver, Colorado, United States', 'global_code': '85FPPXH8+2J'}","['church', 'place_of_worship', 'point_of_interest', 'establishment']","678 King Street, Denver",39.72753779999999,-105.03338190000001,1,safety_security
"{'location': {'lat': 39.7283444, 'lng': -105.1064845}, 'viewport': {'northeast': {'lat': 39.7298004802915, 'lng': -105.1056505697085}, 'southwest': {'lat': 39.7271025197085, 'lng': -105.1083485302915}}}",Lakewood High School,"{'compound_code': 'PVHV+8C Lakewood, Colorado, United States', 'global_code': '85FPPVHV+8C'}","['school', 'point_of_interest', 'establishment']","9700 West 8th Avenue, Lakewood",39.7283444,-105.1064845,1,safety_security
"{'location': {'lat': 39.72850349999999, 'lng': -105.163888}, 'viewport': {'northeast': {'lat': 39.7298048802915, 'lng': -105.1628199697085}, 'southwest': {'lat': 39.7271069197085, 'lng': -105.1655179302915}}}",Stevinson Toyota West,"{'compound_code': 'PRHP+CC Lakewood, Colorado, United States', 'global_code': '85FPPRHP+CC'}","['car_dealer', 'point_of_interest', 'store', 'establishment']","780 Denver West Colorado Mills Boulevard, Lakewood",39.72850349999999,-105.16388799999999,1,safety_security
"{'location': {'lat': 39.72942320000001, 'lng': -104.9285466}, 'viewport': {'northeast': {'lat': 39.73077103029151, 'lng': -104.9275675197085}, 'southwest': {'lat': 39.72807306970851, 'lng': -104.9302654802915}}}",Christ the King Roman Catholic Church,"{'compound_code': 'P3HC+QH Denver, Colorado, United States', 'global_code': '85FQP3HC+QH'}","['church', 'place_of_worship', 'school', 'point_of_interest', 'establishment']","830 Elm Street, Denver",39.72942320000001,-104.9285466,1,safety_security
"{'location': {'lat': 39.729516, 'lng': -105.1278788}, 'viewport': {'northeast': {'lat': 39.73093843029149, 'lng': -105.1265568697085}, 'southwest': {'lat': 39.7282404697085, 'lng': -105.1292548302915}}}",7-Eleven,"{'compound_code': 'PVHC+RR Lakewood, Colorado, United States', 'global_code': '85FPPVHC+RR'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","820 Simms Street #8, Lakewood",39.729516,-105.12787879999999,1,safety_security
"{'location': {'lat': 39.7297357, 'lng': -105.0810765}, 'viewport': {'northeast': {'lat': 39.7310843802915, 'lng': -105.0798173697085}, 'southwest': {'lat': 39.72838641970851, 'lng': -105.0825153302915}}}",U-Haul Moving & Storage of Lakewood,"{'compound_code': 'PWH9+VH Lakewood, Colorado, United States', 'global_code': '85FPPWH9+VH'}","['moving_company', 'storage', 'point_of_interest', 'store', 'establishment']","830 Wadsworth Boulevard, Lakewood",39.7297357,-105.0810765,1,safety_security
"{'location': {'lat': 39.7302461, 'lng': -104.974394}, 'viewport': {'northeast': {'lat': 39.7316982302915, 'lng': -104.9730222697085}, 'southwest': {'lat': 39.7290002697085, 'lng': -104.9757202302915}}}",9th Avenue Hardware Company,"{'compound_code': 'P2JG+36 Denver, Colorado, United States', 'global_code': '85FQP2JG+36'}","['hardware_store', 'point_of_interest', 'store', 'establishment']","1030 East 9th Avenue, Denver",39.7302461,-104.97439399999999,1,safety_security
"{'location': {'lat': 39.730754, 'lng': -104.934277}, 'viewport': {'northeast': {'lat': 39.7320095802915, 'lng': -104.9329301697085}, 'southwest': {'lat': 39.7293116197085, 'lng': -104.9356281302915}}}",Ninth Avenue Internal Medicine,"{'compound_code': 'P3J8+87 Denver, Colorado, United States', 'global_code': '85FQP3J8+87'}","['hospital', 'doctor', 'local_government_office', 'health', 'point_of_interest', 'establishment']","4500 East 9th Avenue #140, Denver",39.730754,-104.93427700000001,1,safety_security
"{'location': {'lat': 39.7313441, 'lng': -104.9738691}, 'viewport': {'northeast': {'lat': 39.7327321302915, 'lng': -104.9725298697085}, 'southwest': {'lat': 39.7300341697085, 'lng': -104.9752278302915}}}",King Soopers Pharmacy,"{'compound_code': 'P2JG+GF Denver, Colorado, United States', 'global_code': '85FQP2JG+GF'}","['pharmacy', 'health', 'point_of_interest', 'store', 'establishment']","1155 East 9th Avenue, Denver",39.7313441,-104.97386909999999,1,safety_security
"{'location': {'lat': 39.7318979, 'lng': -104.9943509}, 'viewport': {'northeast': {'lat': 39.7332477302915, 'lng': -104.9928802197085}, 'southwest': {'lat': 39.7305497697085, 'lng': -104.9955781802915}}}",West High School,"{'compound_code': 'P2J4+Q7 Denver, Colorado, United States', 'global_code': '85FQP2J4+Q7'}","['school', 'secondary_school', 'point_of_interest', 'establishment']","951 Elati Street, Denver",39.7318979,-104.99435090000001,1,safety_security
"{'location': {'lat': 39.733297, 'lng': -105.0244558}, 'viewport': {'northeast': {'lat': 39.7344848302915, 'lng': -105.0234670697085}, 'southwest': {'lat': 39.7317868697085, 'lng': -105.0261650302915}}}",7-Eleven,"{'compound_code': 'PXMG+86 Denver, Colorado, United States', 'global_code': '85FPPXMG+86'}","['convenience_store', 'gas_station', 'food', 'point_of_interest', 'store', 'establishment']","1000 Federal Boulevard, Denver",39.733297,-105.0244558,1,safety_security
"{'location': {'lat': 39.733323, 'lng': -105.157247}, 'viewport': {'northeast': {'lat': 39.73494623029151, 'lng': -105.1558959697085}, 'southwest': {'lat': 39.73224826970851, 'lng': -105.1585939302915}}}",Green Tea HP (Colorado Mills Mall),"{'compound_code': 'PRMV+84 Lakewood, Colorado, United States', 'global_code': '85FPPRMV+84'}","['shopping_mall', 'cafe', 'food', 'health', 'point_of_interest', 'store', 'establishment']","14500 West Colfax Avenue, Lakewood",39.733323,-105.157247,1,safety_security
"{'location': {'lat': 39.73403810000001, 'lng': -104.9920459}, 'viewport': {'northeast': {'lat': 39.73543693029151, 'lng': -104.9906968197085}, 'southwest': {'lat': 39.73273896970851, 'lng': -104.9933947802915}}}",Denver Pizza Company,"{'compound_code': 'P2M5+J5 Denver, Colorado, United States', 'global_code': '85FQP2M5+J5'}","['meal_delivery', 'meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","309 West 11th Avenue, Denver",39.73403810000001,-104.99204590000001,1,safety_security
"{'location': {'lat': 39.7366306, 'lng': -104.9845417}, 'viewport': {'northeast': {'lat': 39.7380140802915, 'lng': -104.9833492197085}, 'southwest': {'lat': 39.7353161197085, 'lng': -104.9860471802915}}}",City O' City,"{'compound_code': 'P2P8+M5 Denver, Colorado, United States', 'global_code': '85FQP2P8+M5'}","['bakery', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']","206 East 13th Avenue, Denver",39.736630600000005,-104.98454170000001,1,safety_security
"{'location': {'lat': 39.73691470000001, 'lng': -105.1610348}, 'viewport': {'northeast': {'lat': 39.7381391802915, 'lng': -105.1595243697085}, 'southwest': {'lat': 39.73544121970851, 'lng': -105.1622223302915}}}",Barnes & Noble,"{'compound_code': 'PRPQ+QH Lakewood, Colorado, United States', 'global_code': '85FPPRPQ+QH'}","['book_store', 'cafe', 'food', 'point_of_interest', 'store', 'establishment']","Denver West Village, 14347 West Colfax Avenue, Lakewood",39.73691470000001,-105.1610348,1,safety_security
"{'location': {'lat': 39.737371, 'lng': -104.988115}, 'viewport': {'northeast': {'lat': 39.7390961802915, 'lng': -104.9864847697085}, 'southwest': {'lat': 39.73639821970851, 'lng': -104.9891827302915}}}",Denver Public Library: Central Library,"{'compound_code': 'P2P6+WQ Denver, Colorado, United States', 'global_code': '85FQP2P6+WQ'}","['library', 'point_of_interest', 'establishment']","10 West 14th Avenue Parkway, Denver",39.737371,-104.988115,1,safety_security
"{'location': {'lat': 39.73748, 'lng': -104.984518}, 'viewport': {'northeast': {'lat': 39.7388291302915, 'lng': -104.9833404697085}, 'southwest': {'lat': 39.7361311697085, 'lng': -104.9860384302915}}}",Alma Temple,"{'compound_code': 'P2P8+X5 Denver, Colorado, United States', 'global_code': '85FQP2P8+X5'}","['church', 'place_of_worship', 'point_of_interest', 'establishment']","1340 Sherman Street, Denver",39.73748,-104.984518,1,safety_security
"{'location': {'lat': 39.73767599999999, 'lng': -104.9924314}, 'viewport': {'northeast': {'lat': 39.73902603029149, 'lng': -104.9906894697085}, 'southwest': {'lat': 39.7363280697085, 'lng': -104.9933874302915}}}",Denver Police Department-Victim Asst,"{'compound_code': 'P2Q5+32 Denver, Colorado, United States', 'global_code': '85FQP2Q5+32'}","['police', 'point_of_interest', 'establishment']","1331 Cherokee Street, Denver",39.73767599999999,-104.9924314,1,safety_security
"{'location': {'lat': 39.7377071, 'lng': -105.1544501}, 'viewport': {'northeast': {'lat': 39.7388049302915, 'lng': -105.1531762697085}, 'southwest': {'lat': 39.7361069697085, 'lng': -105.1558742302915}}}",Best Buy,"{'compound_code': 'PRQW+36 Lakewood, Colorado, United States', 'global_code': '85FPPRQW+36'}","['electronics_store', 'home_goods_store', 'point_of_interest', 'store', 'establishment']","1400 Denver West Marriott Boulevard, Lakewood",39.7377071,-105.15445009999999,1,safety_security
"{'location': {'lat': 39.737778, 'lng': -104.978056}, 'viewport': {'northeast': {'lat': 39.7390366802915, 'lng': -104.9768058197085}, 'southwest': {'lat': 39.73633871970851, 'lng': -104.9795037802915}}}",Saint John's Cathedral,"{'compound_code': 'P2QC+4Q Denver, Colorado, United States', 'global_code': '85FQP2QC+4Q'}","['tourist_attraction', 'church', 'place_of_worship', 'point_of_interest', 'establishment']","1350 North Washington Street, Denver",39.737778000000006,-104.97805600000001,1,safety_security
"{'location': {'lat': 39.7378121, 'lng': -104.9924636}, 'viewport': {'northeast': {'lat': 39.7391621802915, 'lng': -104.9907058697085}, 'southwest': {'lat': 39.7364642197085, 'lng': -104.9934038302915}}}",Denver Police Administration Building,"{'compound_code': 'P2Q5+42 Denver, Colorado, United States', 'global_code': '85FQP2Q5+42'}","['police', 'point_of_interest', 'establishment']","1331 Cherokee Street, Denver",39.737812100000006,-104.9924636,1,safety_security
"{'location': {'lat': 39.7378363, 'lng': -104.9770557}, 'viewport': {'northeast': {'lat': 39.7393113802915, 'lng': -104.9756997697085}, 'southwest': {'lat': 39.7366134197085, 'lng': -104.9783977302915}}}",Morey Middle School,"{'compound_code': 'P2QF+45 Denver, Colorado, United States', 'global_code': '85FQP2QF+45'}","['secondary_school', 'school', 'point_of_interest', 'establishment']","840 East 14th Avenue, Denver",39.7378363,-104.97705570000001,1,safety_security
"{'location': {'lat': 39.738047, 'lng': -104.980737}, 'viewport': {'northeast': {'lat': 39.7393934802915, 'lng': -104.9795669697085}, 'southwest': {'lat': 39.7366955197085, 'lng': -104.9822649302915}}}",The Salvation Army Intermountain Divisional Headquarters,"{'compound_code': 'P2Q9+6P Denver, Colorado, United States', 'global_code': '85FQP2Q9+6P'}","['church', 'place_of_worship', 'point_of_interest', 'establishment']","1370 Pennsylvania Street, Denver",39.738046999999995,-104.980737,1,safety_security
"{'location': {'lat': 39.7381793, 'lng': -104.9934773}, 'viewport': {'northeast': {'lat': 39.7396690302915, 'lng': -104.9921125697085}, 'southwest': {'lat': 39.7369710697085, 'lng': -104.9948105302915}}}",United States Postal Service,"{'compound_code': 'P2Q4+7J Denver, Colorado, United States', 'global_code': '85FQP2Q4+7J'}","['post_office', 'finance', 'point_of_interest', 'establishment']","450 West 14th Avenue, Denver",39.73817929999999,-104.99347730000001,1,safety_security
"{'location': {'lat': 39.7383254, 'lng': -105.0487894}, 'viewport': {'northeast': {'lat': 39.7396745302915, 'lng': -105.0473818697085}, 'southwest': {'lat': 39.7369765697085, 'lng': -105.0500798302915}}}",Denver Community Kollel,"{'compound_code': 'PXQ2+8F Denver, Colorado, United States', 'global_code': '85FPPXQ2+8F'}","['synagogue', 'place_of_worship', 'point_of_interest', 'establishment']","1395 Wolff Street, Denver",39.738325399999994,-105.0487894,1,safety_security
